Title: Identifying Exoplanets with Deep Learning II: Two New Super-Earths 
       Uncovered by a Neural Network in K2 Data 
Authors: Dattilo A., Vanderburg A., Shallue C.J., Mayo A.W., Berlind P., 
         Bieryla A., Calkins M.L., Esquerdo G.A., Everett M.E., Howell S.B.,
	 Latham D.W., Scott N.J., Yu L. 
Table: K2 Planet Candidate Training/Validation/Test Set
================================================================================
Byte-by-byte Description of file: ajab0e12t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label   Explanations
--------------------------------------------------------------------------------
   1-  9 I9     ---   EPIC    EPIC identifier
      11 I1     ---   Num     Planet number
  13- 24 F12.9  d     Period  Orbital period
  26- 36 F11.6  d     Time    Time of Transit; BJD-2454833
201363135 1 22.11760428  1996.602699   1.511300893 J  1   0.074223757 2.54588e-01
201365060 1 30.919911    1986.585983   1.353852607 J  1   0.063404719 6.60108e-01
201365216 1 38.94625153  1986.586869   2.962010335 J  1   0.324721888 1.16042e+00
201365697 1 37.07341096  1986.597485   2.588632372 J  1   0.288357829 1.19111e+00
201366041 1  1.95868795  1978.985754   2.020228234 J  1   0.0282407   7.17014e-01
201366147 1 29.32597816  1986.622177   2.403787862 J  1   0.030117669 9.39237e-01
201366884 1 27.6350668   2002.553622   4.003611284 J  1   0.074887954 5.00002e-04
201367065 1 10.05431993  1980.418518   2.6145839   C  1   0.034515799 3.90267e-01
201367903 1 34.68945778  1981.530101   1.905482788 J  1   0.133490003 2.95278e-01
201368515 1 14.92910043  1987.599081   4.00867548  E  1   0.421387268 7.18009e-01
201368842 1 22.11753388  1996.605536   1.454350468 J  1   0.040290667 6.70324e-01
201369243 1 29.3297099   1986.619419   2.376525396 J  1   0.093358791 7.56457e-01
201369368 1 14.71575263  1989.285924   1.620941642 J  1   0.060752938 2.85551e-01
201369936 1 30.8461391   2002.595733   1.60464917  J  1   0.0570675   1.49387e-01
201370274 1 21.12653852  1997.600561   1.595361877 J  1   0.137247957 6.15298e-01
201370988 1  7.844115415 1978.515057   1.189435471 J  1   0.077254816 2.23467e-02
201371735 1 19.5265342   1996.423225   1.650733682 J  1   0.026747108 5.90196e-01
201371817 1 34.11971705  2004.521802   1.884395746 J  1   0.181135614 9.43477e-01
201372026 1  7.863935405 1978.389355   1.030367473 J  1   0.065905806 1.56640e-02
201372216 1  1.957593358 1978.964511   4.294651505 J  1   0.026509684 4.57786e-02
201372403 1 28.40393961  1977.377147   1.896414956 J  1   0.333210846 1.10597e+00
201372517 1 34.68828753  1981.527023   2.093795938 J  1   0.157138876 2.22153e-01
201372562 1 39.63927883  1979.089512   2.897957186 J  1   0.155001864 8.80634e-01
201373134 1 39.36959908  1977.416876   4.087583461 J  1   0.087823016 8.96020e-01
201373488 1 34.6876439   1981.541829   2.391316714 J  1   0.351004731 7.70042e-01
201374087 1 29.4472678   1986.589628   1.55740284  J  1   0.069814676 2.68680e-01
201374602 1 39.60582622  2016.520242   6.037974342 J  1   0.076797766 1.04223e+00
201375188 1 32.15587901  1986.585198   1.831487081 J  1   0.041681867 1.82473e-01
201376123 1 32.15592139  1986.591937   2.243859106 J  1   0.212544396 5.84470e-03
201376829 1 29.35324053  1986.5673     2.776243064 J  1   0.159967759 3.47604e-01
201377858 1 32.15856539  1986.573281   1.339274231 J  1   0.100552394 1.57922e-02
201377860 1 30.84577266  1977.391375   2.050370583 J  1   0.14240436  9.48396e-03
201377953 1 32.14591883  1986.597988   1.57236614  J  1   0.116710816 6.54736e-01
201378021 1  0.14191801  1977.337882   0.404482067 J  1   0.041421721 1.77801e-04
201378112 1 28.21346179  1990.52359    1.586777177 J  1   0.047510556 4.12908e-01
201378171 1 34.68665103  1981.53712    2.697710688 J  1   0.157292655 1.01930e+00
201378484 1 26.72488505  1977.300744   2.260936744 J  1   0.030165584 4.04488e-01
201379113 1 21.21448254  1989.235128   4.024613557 E  1   0.602993758 5.88336e-01
201379131 1 24.04577302  1994.670022   2.057520904 J  1   0.070201863 2.80944e-02
201379895 1 28.96614205  1986.574879   0.774130775 J  1   0.803805243 1.42067e-01
201380211 1 32.15761695  1986.596081   1.870699642 J  1   0.135396619 5.00000e-04
201380251 1 23.26026038  1992.918898   5.77518674  J  1   0.030842531 4.97560e-03
201380452 1 32.15887027  1986.583903   2.848312608 J  1   0.288039534 9.64300e-01
201381041 1 22.05657259  1996.687466   0.355905964 J  1   2.180287381 5.01704e-04
201381182 1 40.01799962  1977.420543   5.878884951 J  1   0.115939115 8.50896e-01
201381267 1 27.99798761  1990.724648   1.244923579 J  1   0.036896281 7.36550e-01
201382417 1  5.197624234 1978.074299   5.318299538 E  1   0.26210978  6.97890e-01
201382519 1 29.33025219  1986.611403   2.616427437 J  1   0.084704744 6.76420e-01
201382815 1 40.02963356  1977.407832   8.165885688 J  1   0.202142164 1.02931e+00
201382831 1 32.15648485  1986.593196   1.934653002 J  1   0.102836382 7.50461e-01
201382874 1 34.68862581  1981.538873   2.459765704 J  1   0.205149687 9.34660e-01
201382879 1 20.79124728  1997.938643   0.4243858   J  1   0.130131525 5.58978e-02
201382958 1  1.602055442 1978.856799   6.8491485   E  1   0.456421188 1.22076e-01
201383702 1 20.63624736  1977.417991   3.507756774 J  1   0.08109626  4.16369e-01
201383768 1 25.39275252  1990.543008   2.699038055 J  1   0.141292552 1.03163e+00
201383902 1 29.88658816  2003.546065   2.134500729 J  1   0.056717766 3.15736e-01
201384232 1 30.94311106  1994.497891   5.2043993   C  1   0.023949638 5.73825e-01
201384292 1 32.15510692  1986.597941   1.827428956 J  1   0.053130127 4.79664e-01
201384695 1 32.15484612  1986.597931   1.634705741 J  1   0.061343996 3.92368e-01
201385291 1 20.64668061  1977.415648   4.494246169 J  1   0.128391779 8.37649e-01
201386207 1  7.852013673 1978.472673   1.2249662   J  1   0.114262579 9.67392e-03
201386532 1  9.81027031  1984.420745   1.758856869 J  1   0.508556484 1.00661e+00
201386768 1 20.65279713  1977.405094   2.247608935 J  1   0.084569327 5.41158e-01
201386993 1 16.96405978  1978.057823   4.921927745 J  1   0.273575966 1.06175e+00
201387134 1 32.17778277  1986.546624   2.647916051 J  1   0.215174708 9.71839e-01
201387994 1 32.13764445  1986.59878    2.47587781  J  1   0.256469662 9.99073e-01
201388354 1 28.87706162  2000.409688   1.897640292 J  1   0.100696846 4.67414e-01
201390100 1 32.1297165   1986.612373   2.538144274 J  1   0.158943665 1.33204e-02
201390220 1 37.0871818   1986.582006   2.265034096 J  1   0.048227978 5.33931e-01
201390608 1  9.813513988 1979.567413   4.108614979 E  1   0.341931682 2.00691e-01
201392089 1 22.56378454  1996.160915   1.178838186 J  1   0.095792406 6.08012e-01
201392345 1 30.60257788  1996.451256   1.285018766 J  1   0.127247302 6.98546e-01
201392455 1 25.28195754  1990.75469    2.814715517 J  1   0.033199869 6.83639e-01
201393098 1 28.21463748  1990.531009   1.187200522 J  1   0.045328992 6.33187e-01
201393241 1  7.852009896 1978.471247   1.188602694 J  1   0.02605306  7.73417e-01
201393485 1 30.19010074  1986.585513   1.229795121 J  1   0.117435051 2.92023e-01
201394906 1 25.36709934  1990.568433   1.227697118 J  1   0.12261652  3.14279e-01
201395042 1 32.16420933  1986.569424   3.053536425 J  1   0.349802931 1.11061e+00
201395287 1 29.32544506  1986.611133   2.357451414 J  1   0.092300709 5.62352e-03
201395782 1 32.15831823  1986.594921   2.453656059 J  1   0.142149652 9.13941e-01
201396577 1 20.64527491  1977.412288   4.55520168  J  1   0.110938315 8.46431e-01
201396583 1 32.16120961  1986.579442   1.998947513 J  1   0.110841903 8.10783e-02
201396753 1 23.52680593  1978.544012   2.255687433 J  1   0.102994373 3.96803e-01
201398036 1 27.23730473  1996.444786   1.288850156 J  1   0.072838794 5.94497e-01
201399162 1 32.15622276  1986.594441   2.283401633 J  1   0.027428685 4.26000e-05
201401262 1  1.961561411 1978.907571   6.048116789 J  1   0.013856713 6.03320e-01
201402213 1 32.17755417  1986.538985   2.080713796 J  1   0.111215017 5.28035e-01
201403446 1 19.15335984  1982.33838    6.6640177   C  1   0.01440224  3.14065e-04
201403717 1 34.83258297  2004.526336   1.644353869 J  1   0.128546414 3.25572e-01
201405608 1  0.24502176  1977.32418    1.277334905 J  1   0.027547319 4.16827e-01
201406210 1 35.26841993  1990.314158   1.89620487  J  1   0.133139632 4.87749e-01
201406238 1 21.31995635  1996.427073   1.838367256 J  1   0.085041212 5.32097e-01
201406566 1 29.56037729  1986.150108   2.412106359 J  1   0.055796222 7.15753e-01
201407063 1 20.64720272  1977.427157   2.558961242 J  1   0.109956878 8.50448e-01
201407278 1 40.01738678  1977.503639   9.32358529  J  1   0.117412843 5.42261e-01
201407649 1 28.01971009  1977.387118   1.74596474  J  1   0.084322468 1.93777e-01
201407812 1  2.826812477 1979.488428   6.8120674   E  1   0.5236747   9.15614e-01
201408204 1  8.481825966 1982.195601   7.368445807 E  1   0.618448181 5.10885e-01
201408634 1 16.10280844  1986.516171   1.658019545 J  1   0.089127184 5.00000e-04
201409253 1 34.68772019  1981.531257   2.063988524 J  1   0.141360505 1.47641e-02
201409563 1  1.957220774 1978.972535   4.665632988 J  1   0.029298981 3.73022e-01
201409812 1 34.68936322  1981.523619   2.023441732 J  1   0.03445908  5.91164e-01
201411012 1  0.100483503 1977.268931   0.25        J  1   0.051927829 9.53680e-01
201411121 1 40.01680051  1977.406745   4.672289772 J  1   0.022720645 9.64052e-01
201412498 1  7.840248159 1978.544556   2.640165101 J  1   0.057498237 6.03242e-01
201412502 1 32.16166855  1986.574207   2.789458936 J  1   0.342478214 1.03457e+00
201412524 1 22.11554978  1996.60831    2.172154467 J  1   0.066824105 7.03052e-01
201412955 1 34.68848496  1981.535792   2.163535207 J  1   0.181409364 7.45063e-01
201413328 1  0.245060012 1977.332358   0.141154567 J  1   0.031356434 1.00000e-02
201413534 1 40.03286285  1977.399452   7.528971088 J  1   0.232245359 9.90886e-01
201414773 1  7.871834342 1978.339285   0.883312474 J  1   0.037055713 6.40935e-01
201415590 1 17.51192613  1990.564393   1.672932636 J  1   0.080621631 5.63852e-04
201415886 1 22.0392841   1996.693746   0.820965576 J  1   0.105103253 7.02540e-01
201415908 1 32.15601932  1986.582891   2.343801552 J  1   0.080127564 6.30860e-01
201416311 1 35.45043375  1979.508589  27.36462373  J  1   0.042111318 4.98446e-04
201417264 1 25.37518316  1990.543096   0.855878188 J  1   0.12482574  6.58653e-01
201417634 1 17.90702392  1986.62045    1.698343824 J  1   0.155714239 1.01484e+00
201417670 1 33.07905362  1993.984304   2.078077966 J  1   0.058216659 5.16897e-01
201418296 1  7.852000164 1978.464799   1.103602309 J  1   0.052415268 1.27059e-02
201418450 1 28.83355859  1986.592478   1.621693486 J  1   0.081976274 3.16779e-04
201419185 1 34.68941586  1981.528098   1.978933876 J  1   0.037843966 4.72132e-01
201419374 1 16.10905519  1986.49742    1.68207049  J  1   0.061527794 5.00047e-04
201420123 1 34.68931704  1981.53362    1.745401788 J  1   0.084983623 6.53609e-01
201420388 1 22.30752943  1996.409813   1.731780193 J  1   0.077048699 5.34949e-01
201420467 1 30.9187416   1986.590092   2.463623705 J  1   0.069795054 9.88367e-01
201420533 1  0.245060012 1977.332349   0.141154567 J  1   0.044563733 1.00000e-02
201421093 1  0.451081775 1977.670023   1.6062663   J  1   0.008743115 8.37156e-01
201421351 1 20.94554864  1996.698287   1.858925764 J  1   0.296950887 1.07229e+00
201422953 1  7.844114871 1978.520466   1.575009737 J  1   0.06025692  2.16930e-04
201423685 1 35.03276605  1990.532931   1.779084488 J  1   0.153158724 1.03617e+00
201423712 1  1.957772393 1978.97291    3.726287021 J  1   0.033871727 3.46731e-01
201423873 1 32.18215462  1986.547824   1.951807225 J  1   0.043114303 7.66816e-01
201424163 1  0.311304912 1977.547343   0.88871948  J  1   0.043176482 8.75793e-01
201424412 1  7.840188564 1978.545862   2.052301436 J  1   0.062372533 5.85686e-01
201425536 1  1.960936775 1978.867263   8.349208929 J  1   0.025751392 9.24215e-01
201426057 1 32.15718463  1986.587569   2.619727814 J  1   0.164737487 8.05687e-01
201426531 1  7.848083075 1978.483386   1.02947854  J  1   0.083098131 3.19379e-01
201427415 1 30.92019621  1986.585338   2.313136021 J  1   0.229594776 7.09516e-01
201428059 1 29.33008752  1986.611035   2.096101458 J  1   0.081184938 2.98349e-01
201428661 1 25.48985795  1990.328653   1.915986804 J  1   0.074782221 1.00000e-02
201429115 1 39.12954962  2016.055078   4.094485559 J  1   0.084803747 1.83198e-03
201429318 1 32.15791238  1986.586607   2.825551779 J  1   0.152031342 8.89513e-01
201430005 1 22.29063258  1994.752155   1.470906475 J  1   0.077629166 8.48208e-03
201430172 1 28.96601723  1986.594508   2.813360718 J  1   0.097810234 1.03254e+00
201430572 1 21.1005864   1997.630334   3.271813379 J  1   0.34305643  1.05616e+00
201430860 1 23.12169709  1996.575392   1.357405505 J  1   0.073574102 3.78885e-01
201433098 1 32.1754024   1986.567967   3.800906342 J  1   0.23898611  1.07269e+00
201433321 1 28.81013487  1986.598889   1.757089303 J  1   0.071188034 4.23295e-01
201433535 1 38.99615728  1986.613918   2.784394046 J  1   0.108282446 5.87093e-03
201433639 1 39.02687108  1986.5932     3.801423886 J  1   0.145003801 1.08426e+00
201433738 1 29.30708955  1986.60814    2.218793346 J  1   0.318680798 8.98959e-03
201433799 1 39.60480316  2016.517402   6.310912488 J  1   0.164792011 1.00084e+00
201433847 1 29.33173171  1986.609759   2.365400093 J  1   0.036660726 7.54035e-01
201434427 1 32.16099452  1986.570947   2.177007233 J  1   0.327307586 1.04157e+00
201434755 1 30.91993072  1986.593294   1.110538743 J  1   0.114591127 8.44347e-01
201435193 1 30.40860382  2003.045187   2.543402955 J  1   0.127808639 1.02524e+00
201435672 1  7.840196655 1978.54488    1.746739466 J  1   0.062825563 3.89690e-01
201436385 1 40.04504165  1977.403428   8.873986102 J  1   0.401141659 1.19042e+00
201436411 1 20.39365023  1996.606066   1.651783399 J  1   0.077296754 1.30341e-01
201436749 1  0.142722007 1977.380532   0.25        J  1   0.050710099 4.11196e-01
201437079 1  7.852006679 1978.469242   1.298301947 J  1   0.052381314 4.94745e-03
201437701 1 29.33025126  1986.610948   2.083499853 J  1   0.034706059 5.13442e-01
201438234 1 39.59964159  2016.532927   7.863193435 J  1   0.422867571 1.06607e+00
201438887 1  1.957205893 1978.931715   6.691459165 J  1   0.023169219 4.10209e-01
201439088 1 25.37576721  1990.543615   0.602322707 J  1   0.111773509 3.08561e-02
201439227 1 32.13153918  1986.602879   2.647070278 J  1   0.060640054 9.69397e-01
201440222 1  1.962214105 1978.87741    4.76018325  J  1   0.026123802 3.29680e-02
201441872 1  4.439330572 1979.88682    2.8302529   C  1   0.021156956 9.75833e-01
201442004 1 30.48172727  1986.611104   3.135229871 J  1   0.13558862  9.70719e-01
201442424 1 36.77376178  2008.494822   2.167177086 J  1   0.060346382 3.45752e-01
201443697 1  1.958553104 1978.965724   5.928580879 J  1   0.02543818  5.06358e-03
201443885 1  0.334460967 1977.355467   1.878567875 J  1   0.247450575 4.82845e-01
201444097 1  0.334460104 1977.355465   1.876167053 J  1   0.248264565 4.92004e-01
201444417 1 29.20248802  1986.592341   1.769771985 J  1   0.034181485 6.70636e-01
201444463 1 34.68915983  1981.535644   2.207450012 J  1   0.081011248 8.97224e-01
201445392 1 10.35342144  1980.609546   2.5338748   C  1   0.039981364 8.87504e-01
201446118 1 15.68800509  1978.522207   1.697238071 J  1   0.081405685 5.00000e-04
201446616 1  0.245215461 1977.293138   0.141244105 J  1   0.033394502 1.00000e-02
201446725 1  7.852017023 1978.472223   1.180051713 J  1   0.063806245 3.29131e-01
201446730 1 29.07995693  1977.378938   1.597180683 J  1   0.099796936 2.80707e-01
201448339 1 38.30143267  2014.875679   6.656902264 J  1   0.172701152 2.06819e-01
201448356 1  1.962185898 1978.910334   2.831656271 J  1   0.014453979 7.00976e-01
201448487 1 30.84620814  2002.588236   1.508741922 J  1   0.08904037  6.00331e-01
201449824 1 34.68885443  1981.527438   2.05479593  J  1   0.045284844 3.28327e-01
201451293 1 40.02892624  1977.402846   6.620028042 J  1   0.144492307 9.76618e-01
201451819 1 23.52673419  1978.537375   2.011602571 J  1   0.077694998 4.65814e-03
201452322 1 34.6890336   1981.537032   1.859623646 J  1   0.140336448 4.63580e-01
201453103 1 39.05862828  1986.591583   1.905690709 J  1   0.127669078 5.65754e-01
201453938 1 27.54930361  2004.725132   2.047224371 J  1   0.028096019 3.24861e-03
201454209 1 32.16059038  1986.579946   2.084868782 J  1   0.082061915 6.41031e-01
201454231 1 32.18029347  1986.543089   2.911876398 J  1   0.178823217 1.07931e+00
201454352 1  0.245060012 1977.332356   0.141154567 J  1   0.0312737   1.00000e-02
201455020 1 32.1617498   1986.571478   2.589559866 J  1   0.241400017 1.06004e+00
201455363 1  7.844126894 1978.524986   1.402663322 J  1   0.057123512 6.33427e-02
201456322 1 14.22785868  1990.293332   0.428697126 J  1   0.23351556  6.60374e-01
201456399 1 30.53041898  1999.588948   3.7655192   C  1   0.01694434  1.94686e-01
201456772 1 32.15607134  1986.590451   2.159312165 J  1   0.043088049 5.00359e-04
201456825 1 34.68906158  1981.529295   2.809053521 J  1   0.275739309 1.04082e+00
201456854 1 15.68800219  1978.521818   1.670015018 J  1   0.076365113 1.88255e-01
201457111 1 37.4637989   1978.494089   2.470346099 J  1   0.092209288 5.00147e-04
201457417 1 32.15495561  1986.593725   2.184668039 J  1   0.028458562 2.24195e-03
201457505 1 28.96837746  1986.594221   2.004077425 J  1   0.0709631   5.01716e-01
201457809 1 40.01789089  1977.411883   5.812002551 J  1   0.067841041 9.07739e-01
201458313 1 29.33047865  1986.60365    1.911146701 J  1   0.054877429 4.01073e-03
201458962 1 29.32558946  1986.620091   2.342179381 J  1   0.032487781 7.73423e-01
201459176 1  7.863901523 1978.382976   1.443857169 J  1   0.027295124 4.66485e-01
201459999 1 30.91893519  1986.576269   1.841236481 J  1   0.068515385 4.99994e-04
201460033 1 20.66723115  1977.379255   1.690848858 J  1   0.064524386 6.93274e-01
201460336 1 32.16561434  1986.569554   2.113674961 J  1   0.198384682 5.13650e-04
201460650 1 34.69024901  1981.527988   2.738936904 J  1   0.215876646 1.10661e+00
201460800 1 22.56380224  1996.161827   1.149390345 J  1   0.03647073  5.96374e-01
201460826 1 17.35481273  1983.738671   7.9543684   C  1   0.010476708 5.74352e-02
201461116 1 28.08327199  1989.467146   1.820514293 J  1   0.127838486 2.64430e-02
201461827 1 34.68960258  1981.526072   2.118609518 J  1   0.102167968 1.16586e-04
201462470 1 32.16203795  1986.588751   2.55733292  J  1   0.165981728 4.32687e-01
201463283 1 29.19355811  1986.575452   1.9771507   J  1   0.114872802 2.52642e-01
201463620 1 34.68796905  1981.533499   2.539705836 J  1   0.156260761 8.90926e-01
201464312 1 29.32970568  1986.61369    2.327593052 J  1   0.135982019 6.20757e-03
201464977 1 15.89489832  1992.408033   2.862600932 E  1   0.170884729 9.75002e-01
201465501 1 18.44905503  1989.671066   2.5853454   C  1   0.059026323 8.33076e-01
201466241 1 22.48219327  1996.39534    5.896998231 J  1   0.093618683 8.37933e-01
201466275 1 12.71087982  1988.896089   1.202590904 J  1   0.143232793 1.03691e+00
201466648 1  1.958444347 1978.938408   4.602490103 J  1   0.011386222 7.28148e-01
201466685 1 28.96536643  1986.591736   3.428001993 J  1   0.43312557  1.21092e+00
201467607 1 34.68880422  1981.538368   2.392897437 J  1   0.556851998 4.27411e-01
201467614 1 34.69121406  1981.523039   2.503794589 J  1   0.195563005 7.12195e-01
201467660 1 34.68951811  1981.531518   2.507473753 J  1   0.127291569 9.46548e-01
201468759 1  0.102122396 1977.357094   0.0588225   J  1   0.01751792  1.00000e-02
201468771 1  0.102122396 1977.357132   0.0588225   J  1   0.019438268 1.00000e-02
201469088 1  7.863855858 1978.389681   1.000459875 J  1   0.038780414 5.02475e-01
201469541 1 35.26851835  1990.313453   1.730916343 J  1   0.096962623 5.24585e-01
